회사명,거래소코드,회계년도,총자본회전률(IFRS),자기자본회전률(IFRS),타인자본회전률(IFRS),매입채무회전률(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),유형자산회전율(IFRS),순운전자본회전률(IFRS)
영신금속공업(주),007530,2013/12,1.13,3.67,1.64,7.51,3.63,5.68,10.05,7.75,1.77,1.48
영신금속공업(주),007530,2014/12,1.1,3.37,1.63,8.95,3.68,6,9.54,7.75,1.71,1.48
영신금속공업(주),007530,2015/12,1.05,3.22,1.56,9.72,3.59,5.76,9.53,7.54,1.7,1.45
영신금속공업(주),007530,2016/12,1,3.16,1.46,10.34,3.53,5.63,9.45,7.52,1.74,1.35
영신금속공업(주),007530,2017/12,1,4.04,1.33,10.93,3.61,5.82,9.53,7.37,1.74,1.22
영신금속공업(주),007530,2018/12,1.01,4.42,1.3,9.15,3.21,4.82,9.63,7.28,1.76,1.14
영신금속공업(주),007530,2019/12,0.98,3.28,1.39,8.3,2.84,4.18,8.83,7.48,1.84,1.09
영신금속공업(주),007530,2020/12,0.88,2.87,1.28,6.98,2.4,3.4,8.14,6.8,1.78,0.94
영신금속공업(주),007530,2021/12,0.93,3.24,1.31,6.88,2.53,3.68,8.14,6.95,1.87,1.02
영신금속공업(주),007530,2022/12,1.05,3.68,1.47,6.89,2.74,4.21,7.89,7.35,2.18,1.13
영창케미칼(주),112290,2011/12,,,,,,,,,,
영창케미칼(주),112290,2012/12,,,,,,,,,,
영창케미칼(주),112290,2013/12,,,,,,,,,,
영창케미칼(주),112290,2014/12,,,,,,,,,,
영창케미칼(주),112290,2015/12,,,,,,,,,,
영창케미칼(주),112290,2016/12,,,,,,,,,,
영창케미칼(주),112290,2017/12,,,,,,,,,,
영창케미칼(주),112290,2018/12,,,,,,,,,,
영창케미칼(주),112290,2019/12,,,,,,,,,,
영창케미칼(주),112290,2020/12,,,,,,,,,,
영창케미칼(주),112290,2021/12,0.81,2.4,1.23,12.59,3.65,7.74,6.92,11,1.15,1.16
영창케미칼(주),112290,2022/12,0.83,1.73,1.61,16.82,2.4,3.45,7.86,12.3,1.41,1.15
영풍정밀(주),036560,2011/12,0.44,0.57,1.94,7.99,1.49,2.05,5.43,4.41,6.25,1.14
영풍정밀(주),036560,2012/12,0.38,0.49,1.74,6.9,1.33,2.09,3.63,4.16,4.7,1.02
영풍정밀(주),036560,2013/12,0.3,0.38,1.52,6.75,1.21,2.08,2.88,3.95,2.6,0.96
영풍정밀(주),036560,2014/12,0.26,0.31,1.39,8.52,1.18,1.9,3.09,4.2,1.69,0.96
영풍정밀(주),036560,2015/12,0.21,0.25,1.16,9.15,1.05,1.58,3.12,4.12,1.28,0.87
영풍정밀(주),036560,2016/12,0.17,0.2,0.99,7.7,0.93,1.35,3.05,4.01,0.98,0.77
영풍정밀(주),036560,2017/12,0.18,0.22,1.1,9.55,0.99,1.36,3.67,4.52,1.13,0.83
영풍정밀(주),036560,2018/12,0.19,0.22,1.19,9.34,0.86,1.11,3.75,3.95,1.33,0.74
영풍정밀(주),036560,2019/12,0.22,0.26,1.47,9.9,0.88,1.13,3.93,4.86,1.56,0.75
영풍정밀(주),036560,2020/12,0.27,0.32,1.89,14.77,1,1.28,4.49,6.77,1.94,0.86
영풍정밀(주),036560,2021/12,0.22,0.26,1.52,10.51,0.91,1.19,3.9,5.04,1.73,0.78
영풍정밀(주),036560,2022/12,0.23,0.27,1.37,8.31,1.14,1.67,3.63,4.48,2.01,0.88
영화테크(주),265560,2011/12,,,,,,,,,,
영화테크(주),265560,2012/12,,,,,,,,,,
영화테크(주),265560,2013/12,,,,,,,,,,
영화테크(주),265560,2014/12,,,,,,,,,,
영화테크(주),265560,2015/12,1.11,1.88,2.74,9.04,2.14,2.68,10.6,4.33,4.6,1.37
영화테크(주),265560,2016/12,1.19,1.87,3.26,10.09,2.08,2.49,12.78,4.54,5.52,1.38
영화테크(주),265560,2017/12,0.96,1.28,3.78,10.44,1.49,1.68,13.3,4.27,4.98,1.12
영화테크(주),265560,2018/12,0.77,0.93,4.32,11.65,1.21,1.35,11.54,4.94,3.53,0.99
영화테크(주),265560,2019/12,0.7,0.84,4.14,11.7,1.18,1.35,9.41,6.19,2.78,0.96
영화테크(주),265560,2020/12,0.55,0.67,3.08,10.33,0.94,1.07,7.8,5.58,2.1,0.74
영화테크(주),265560,2021/12,0.58,0.72,3.07,12.59,1.09,1.31,6.5,7.18,2.06,0.85
영화테크(주),265560,2022/12,0.62,0.84,2.48,12.52,1.2,1.49,6.12,8.05,2.22,0.97
예스이십사(주),053280,2011/12,2.97,6.5,5.48,12.61,6.54,11.14,15.83,31.46,15.32,3.08
예스이십사(주),053280,2012/12,2.6,5.88,4.67,12.8,4.77,6.77,16.14,26.41,11.47,2.49
예스이십사(주),053280,2013/12,2.36,5.35,4.24,12.43,3.88,5.4,13.84,24.76,8.77,2.14
예스이십사(주),053280,2014/12,2.3,5.37,4.03,13.81,4.4,6.46,13.75,25.97,8.87,2.29
예스이십사(주),053280,2015/12,2.14,4.79,3.87,13.41,3.97,5.65,13.39,25.28,9.12,2.12
예스이십사(주),053280,2016/12,2.32,5.12,4.24,13.02,3.87,5.31,14.35,25.33,10.24,2.1
예스이십사(주),053280,2017/12,2.3,5.61,3.9,13.13,3.96,5.41,14.81,21.11,10.54,2.03
예스이십사(주),053280,2018/12,2.44,6.68,3.85,14.06,4.55,6.42,15.57,21.31,11.38,2.16
예스이십사(주),053280,2019/12,2.38,7.75,3.44,13.75,5.22,7.84,15.62,23.65,11,2.2
예스이십사(주),053280,2020/12,2.1,5.33,3.47,13.16,5.32,7.87,16.38,31.84,11.33,2.28
예스이십사(주),053280,2021/12,1.39,2.62,2.96,12.28,5.33,8.51,14.26,39.28,10.95,2.22
예스이십사(주),053280,2022/12,1.35,2.51,2.91,13,6.52,12.57,13.54,35.83,10.57,2.33
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2015/12,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2016/12,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2017/12,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2018/12,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2019/12,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2020/12,,,,,,,,,,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2021/12,,,,,,,,,,
오로라월드(주),039830,2011/12,0.57,1.1,1.17,17.04,1.53,1.64,22.5,2.48,4.73,0.77
오로라월드(주),039830,2012/12,0.58,1.08,1.27,18.85,1.82,1.98,22.53,2.65,3.46,0.88
오로라월드(주),039830,2013/12,0.67,1.2,1.51,20.89,2.06,2.27,22.34,3.21,3.59,1.03
오로라월드(주),039830,2014/12,0.66,1.21,1.47,21.43,1.78,1.94,21.3,2.72,4.12,0.92
오로라월드(주),039830,2015/12,0.61,1.1,1.37,23.29,1.53,1.71,15.08,2.47,3.88,0.82
오로라월드(주),039830,2016/12,0.69,1.27,1.52,26.07,1.7,1.96,13.25,2.92,4.61,0.94
오로라월드(주),039830,2017/12,0.67,1.26,1.42,24.51,1.78,2.08,12.41,3,3.93,0.93
오로라월드(주),039830,2018/12,0.62,1.15,1.33,24.28,1.95,2.3,12.73,3.04,2.78,0.93
오로라월드(주),039830,2019/12,0.63,1.22,1.33,24.81,2.38,2.83,14.8,3.39,3.23,0.99
오로라월드(주),039830,2020/12,0.49,1.02,0.94,21.38,2.02,2.54,9.85,3.4,2.23,0.75
오로라월드(주),039830,2021/12,0.44,1.15,0.72,30.37,1.97,2.7,7.32,3.94,1.95,0.71
오로라월드(주),039830,2022/12,0.54,1.68,0.79,42.27,2.13,2.69,10.26,4.18,3.1,0.79
오브젠(주),417860,2019/12,,,,,,,,,,
오브젠(주),417860,2020/12,,,,,,,,,,
오브젠(주),417860,2021/12,1.77,22.92,1.92,0,2.23,2.23,0,5.79,36.68,1.55
오브젠(주),417860,2022/12,2.37,52.82,2.48,0,3,3,0,11.11,42.63,1.96
오상자이엘(주),053980,2011/12,0.74,1.11,2.19,4.21,2.14,2.75,9.62,3.77,18.84,1.12
오상자이엘(주),053980,2012/12,0.73,1.21,1.81,3.92,2.27,2.92,10.25,3.78,5.18,1.13
오상자이엘(주),053980,2013/12,0.68,1.17,1.62,3.32,2.3,3,9.8,4.2,2.92,1.11
오상자이엘(주),053980,2014/12,0.69,1.16,1.72,3.29,2.36,3.17,9.2,4.64,2.43,1.09
오상자이엘(주),053980,2015/12,0.74,1.25,1.82,3.08,2.07,2.78,8.06,4.8,1.95,1
오상자이엘(주),053980,2016/12,0.83,1.55,1.8,3.07,2.02,2.71,7.97,5.92,1.95,0.96
오상자이엘(주),053980,2017/12,0.84,1.61,1.75,3.36,2.12,3.01,7.2,6.45,2.22,0.96
오상자이엘(주),053980,2018/12,0.81,1.5,1.77,3.42,1.92,2.87,5.75,6.12,2.38,0.92
오상자이엘(주),053980,2019/12,1.03,2.12,1.99,4.11,2.21,3.27,6.8,7.09,4.13,1.05
오상자이엘(주),053980,2020/12,1.05,2.38,1.87,5.06,1.95,2.75,6.73,7.68,10.05,0.95
오상자이엘(주),053980,2021/12,1.29,2.45,2.72,6.29,2.29,3.26,7.69,11.9,18.16,1.24
오상자이엘(주),053980,2022/12,1.36,2.16,3.67,5.78,2.4,3.52,7.55,10.38,17.51,1.45
오성첨단소재(주),052420,2011/12,0.36,0.82,0.64,11.07,1.36,1.6,8.8,5.42,0.92,0.72
오성첨단소재(주),052420,2012/12,0.32,1.12,0.44,13.95,1.21,1.66,4.4,6.69,0.63,0.54
오성첨단소재(주),052420,2013/12,0.55,0,0.52,17.95,2.12,3.15,6.52,8.18,0.92,0.56
오성첨단소재(주),052420,2014/12,0.63,0,0.72,13.39,3.05,4.7,8.71,8.21,1.07,0.8
오성첨단소재(주),052420,2015/12,0.39,0.59,1.16,9.18,1.13,1.4,5.75,5.5,0.77,0.77
오성첨단소재(주),052420,2016/12,0.56,0.89,1.5,29.88,1.1,1.17,17.53,6.85,1.3,0.79
오성첨단소재(주),052420,2017/12,0.51,0.75,1.55,33.24,1.19,1.27,18.01,6.54,1.17,0.81
오성첨단소재(주),052420,2018/12,0.34,0.42,1.75,21.32,0.83,0.9,11.27,6.51,1.05,0.64
오성첨단소재(주),052420,2019/12,0.38,0.43,2.98,27.06,0.8,0.85,14.64,8.84,1.96,0.73
오성첨단소재(주),052420,2020/12,0.37,0.43,2.77,26.42,0.85,0.9,14.46,9.44,2.54,0.76
오성첨단소재(주),052420,2021/12,0.39,0.46,2.46,20.4,1.07,1.19,10.66,9.47,2.53,0.85
오성첨단소재(주),052420,2022/12,0.4,0.49,2.23,22.54,1.04,1.16,9.96,7.77,2.83,0.79
오션브릿지(주),241790,2015/12,,,,,,,,,,
오션브릿지(주),241790,2016/12,0.98,1.13,7.18,11.13,1.11,1.14,39.66,6.35,10.61,0.96
오션브릿지(주),241790,2017/12,1.13,1.44,5.26,16.31,1.84,1.92,44.13,5.34,4.12,1.37
오션브릿지(주),241790,2018/12,1.17,1.6,4.29,16,2.77,2.95,45.19,8.53,2.61,1.68
오션브릿지(주),241790,2019/12,0.74,0.92,3.82,9.7,1.76,1.99,15,12.39,1.56,1.21
오션브릿지(주),241790,2020/12,0.86,0.99,6.77,10.74,1.88,2.25,11.26,5.72,2.13,1.48
오션브릿지(주),241790,2021/12,0.87,1.01,6.5,12.53,1.67,1.9,13.56,2.7,2.56,1.34
오션브릿지(주),241790,2022/12,1.2,1.45,7.06,32.89,2.26,2.78,11.93,5.18,3.96,1.73
오스템임플란트(주),048260,2011/12,0.65,1.84,0.99,24.24,0.85,1.13,3.4,1.61,5.19,0.46
오스템임플란트(주),048260,2012/12,0.66,1.84,1.03,27.77,0.89,1.13,4.16,1.64,5.14,0.49
오스템임플란트(주),048260,2013/12,0.6,1.59,0.97,25.33,0.85,1.05,4.41,1.55,3.88,0.48
오스템임플란트(주),048260,2014/12,0.56,1.47,0.91,22.89,0.8,0.97,4.7,1.58,3.18,0.45
오스템임플란트(주),048260,2015/12,0.6,1.46,1.02,25.51,0.89,1.05,5.87,1.9,3.97,0.49
오스템임플란트(주),048260,2016/12,0.68,1.84,1.07,25.44,1.12,1.34,6.71,2.18,3.75,0.59
오스템임플란트(주),048260,2017/12,0.66,2.32,0.93,26.65,1.2,1.48,6.37,2.41,2.5,0.59
오스템임플란트(주),048260,2018/12,0.67,2.55,0.9,28.08,1.23,1.5,6.8,2.88,2.17,0.58
오스템임플란트(주),048260,2019/12,0.64,3.15,0.8,29.16,1.31,1.63,6.79,3.45,1.79,0.58
오스템임플란트(주),048260,2020/12,0.61,2.78,0.79,32.51,1.35,1.66,7.18,4.28,1.62,0.63
오스템임플란트(주),048260,2021/12,0.72,2.67,0.98,34.21,1.59,1.95,8.57,5.05,1.99,0.68
오스템임플란트(주),048260,2022/12,0.81,2.47,1.2,34.66,1.91,2.46,8.59,5.13,2.33,0.75
오토앤(주),353590,2014/12,,,,,,,,,,
오토앤(주),353590,2015/12,,,,,,,,,,
오토앤(주),353590,2016/12,,,,,,,,,,
오토앤(주),353590,2017/12,,,,,,,,,,
오토앤(주),353590,2018/12,,,,,,,,,,
오토앤(주),353590,2019/12,,,,,,,,,,
오토앤(주),353590,2020/12,1.38,10.85,1.59,8.26,2.1,3.19,6.17,4.01,7.47,1.2
오토앤(주),353590,2021/12,1.32,4.79,1.81,7.9,1.97,3.11,5.39,4.15,7.31,1.15
오토앤(주),353590,2022/12,0.99,2.05,1.92,6.38,1.42,2.3,3.7,4.31,6.61,0.89
오픈엣지테크놀로지(주),394280,2021/12,,,,,,,,,,
오픈엣지테크놀로지(주),394280,2022/12,0.19,0.29,0.57,0,0.27,0.27,0,4.59,16.87,0.19
올리패스(주),244460,2015/12,,,,,,,,,,
올리패스(주),244460,2016/12,0,0,0,0,0,0,0,0,0,0
올리패스(주),244460,2017/12,0.03,0.1,0.03,0,0.05,0.05,0,0,0.1,0.03
올리패스(주),244460,2018/12,0,0,0,0,0,0,0,0,0,0
올리패스(주),244460,2019/12,0.01,0,0.01,0,0.01,0.01,0,0,0.03,0.01
올리패스(주),244460,2020/12,0,0.01,0.01,0,0.01,0.01,0,0,0.02,0
올리패스(주),244460,2021/12,0,0,0,0,0,0,0,0,0,0
올리패스(주),244460,2022/12,0.01,0.02,0.03,0,0.02,0.02,0,0,0.04,0.01
올릭스(주),226950,2015/12,,,,,,,,,,
올릭스(주),226950,2016/12,0.03,0.03,0.15,0,0.04,0.04,0,12.86,0.08,0.04
올릭스(주),226950,2017/12,0.01,0.02,0.09,0,0.02,0.02,0.67,6.96,0.05,0.02
올릭스(주),226950,2018/12,0.01,0.01,0.16,0,0.01,0.01,0.44,14.52,0.06,0.01
올릭스(주),226950,2019/12,0.02,0.02,0.49,0,0.03,0.03,2.26,1130.33,0.22,0.03
올릭스(주),226950,2020/12,0.04,0.05,0.13,0,0.05,0.05,8.19,0,0.48,0.04
올릭스(주),226950,2021/12,0.04,0.11,0.08,0,0.07,0.07,31.32,105.25,0.21,0.05
올릭스(주),226950,2022/12,0.09,0.21,0.15,0,0.18,0.18,0,152.73,0.31,0.1
옴니시스템(주),057540,2011/12,0.45,0.75,1.14,7.89,1.12,1.36,6.37,2.94,1.25,0.66
옴니시스템(주),057540,2012/12,0.44,0.66,1.36,8.3,0.87,1.03,5.57,3.09,1.38,0.58
옴니시스템(주),057540,2013/12,0.56,0.71,2.72,8.94,1.07,1.24,7.91,3.7,2.18,0.8
옴니시스템(주),057540,2014/12,0.73,0.92,3.59,9.26,1.99,2.63,8.17,5.51,2.28,1.37
옴니시스템(주),057540,2015/12,0.68,0.93,2.55,9.43,2.17,3.26,6.5,6.55,1.69,1.36
옴니시스템(주),057540,2016/12,0.63,0.91,2.04,9.88,1.91,2.92,5.52,5.67,1.5,1.14
옴니시스템(주),057540,2017/12,0.95,1.55,2.49,6.17,2.37,3.78,6.34,7.57,2.54,1.31
옴니시스템(주),057540,2018/12,0.77,1.32,1.85,5.47,1.81,2.6,5.94,5.94,2.1,1.04
옴니시스템(주),057540,2019/12,0.65,0.99,1.92,13.72,1.41,1.73,7.53,5.6,1.81,0.91
옴니시스템(주),057540,2020/12,0.73,0.95,3.24,17.84,1.45,1.76,8.25,7.27,2.24,1.04
옴니시스템(주),057540,2021/12,0.66,0.79,3.89,13.09,1.36,1.82,5.47,6.36,2.02,1.04
옴니시스템(주),057540,2022/12,0.71,0.85,4.41,11.45,1.53,2.14,5.39,5.55,2.1,1.16
옵티시스(주),109080,2011/12,0.74,0.99,3.05,14.72,1.14,1.38,6.56,7.3,3.36,0.95
옵티시스(주),109080,2012/12,0.61,0.76,3.02,14.85,0.91,1.08,5.74,6.53,3.06,0.8
옵티시스(주),109080,2013/12,0.5,0.63,2.31,17.05,0.72,0.87,4.06,5.93,2.65,0.61
옵티시스(주),109080,2014/12,0.57,0.71,2.85,23.56,0.8,0.97,4.64,7.08,4.11,0.66
옵티시스(주),109080,2015/12,0.45,0.55,2.48,17.36,0.63,0.75,4.25,5.78,5,0.53
옵티시스(주),109080,2016/12,0.47,0.56,2.73,15.2,0.64,0.75,4.39,7.06,5.52,0.53
옵티시스(주),109080,2017/12,0.48,0.56,3.57,13.13,0.66,0.78,4.36,7.44,6.03,0.56
옵티시스(주),109080,2018/12,0.56,0.62,5.81,20.37,0.78,0.93,4.89,7.83,7.74,0.69
옵티시스(주),109080,2019/12,0.49,0.54,5.17,23.67,0.65,0.78,3.96,6.58,4.84,0.58
옵티시스(주),109080,2020/12,0.48,0.53,5.24,29.03,0.63,0.75,4.04,6.74,3.64,0.57
옵티시스(주),109080,2021/12,0.52,0.58,5.33,28.82,0.68,0.79,4.72,6.3,4.18,0.61
옵티시스(주),109080,2022/12,0.54,0.6,5.13,23.9,0.69,0.83,4.04,6.06,4.58,0.61
와이더블유(주),051390,2011/12,0.58,0.64,6.66,13.3,0.74,0.77,15.09,6.41,4.34,0.68
와이더블유(주),051390,2012/12,0.78,0.9,5.67,30.35,1.07,1.14,19.32,15.69,5.04,0.97
와이더블유(주),051390,2013/12,0.29,0.35,1.57,13.92,0.6,0.64,9.43,4.97,2.59,0.5
와이더블유(주),051390,2014/12,0.19,0.24,1.1,7.34,0.46,0.48,11.56,2.96,3.47,0.36
와이더블유(주),051390,2015/12,0.12,0.15,0.59,6.4,0.28,0.29,15.82,2.9,2.44,0.21
와이더블유(주),051390,2016/12,0.32,0.42,1.26,61.87,0.67,0.68,46.56,17.12,8.96,0.57
와이더블유(주),051390,2017/12,0.27,0.37,0.95,85.36,0.48,0.5,9.93,14.54,14.28,0.39
와이더블유(주),051390,2018/12,0.28,0.42,0.86,94.89,0.51,0.54,10.37,12.64,24.79,0.4
와이더블유(주),051390,2019/12,0.17,0.27,0.49,62.09,0.3,0.31,14.47,7.69,20.55,0.24
와이더블유(주),051390,2020/12,0.15,0.23,0.4,53.79,0.24,0.24,19.5,7.65,18.31,0.18
와이더블유(주),051390,2021/12,0.14,0.21,0.49,48.61,0.24,0.25,62.79,10.21,16.8,0.19
와이더블유(주),051390,2022/12,0.21,0.27,0.99,65.52,0.45,0.45,164.48,18.16,21.32,0.4
와이아이케이(주),232140,2015/12,,,,,,,,,,
와이아이케이(주),232140,2016/12,,,,,,,,,,
와이아이케이(주),232140,2017/12,1.15,1.87,2.99,5.75,1.73,8.83,2.16,54.21,9.02,1.19
와이아이케이(주),232140,2018/12,1.5,2.29,4.34,15.68,2.18,4.64,4.12,116.69,12.61,1.79
와이아이케이(주),232140,2019/12,0.18,0.28,0.51,6.01,0.26,0.4,0.76,13.74,1.46,0.21
와이아이케이(주),232140,2020/12,0.66,0.9,2.4,9.52,0.95,1.5,2.62,18.36,6.2,0.72
와이아이케이(주),232140,2021/12,0.94,1.19,4.58,11.11,1.49,2.67,3.35,29.19,5.42,1.17
와이아이케이(주),232140,2022/12,0.74,0.95,3.36,8.3,1.24,2.75,2.26,34.58,3.1,0.94
와이엠씨(주),155650,2011/12,,,,,,,,,,
와이엠씨(주),155650,2012/12,0.97,1.29,3.85,10.78,1.59,2.31,5.13,10.72,2.6,1.29
와이엠씨(주),155650,2013/12,0.95,1.23,4.2,11.55,1.71,2.51,5.41,10.67,2.81,1.39
와이엠씨(주),155650,2014/12,0.92,1.14,4.75,12.46,1.8,2.66,5.62,10.84,2.95,1.46
와이엠씨(주),155650,2015/12,0.99,1.2,5.74,14.91,1.9,2.63,6.84,12.07,3.3,1.54
와이엠씨(주),155650,2016/12,1.59,2.45,4.58,40.26,2.72,3.25,16.54,20.17,5.73,1.79
와이엠씨(주),155650,2017/12,0.92,2.27,1.55,43.04,1.24,1.35,16.06,24.14,5.37,0.7
와이엠씨(주),155650,2018/12,1.18,2.87,2.01,63.45,1.56,1.67,24.25,52.46,7.74,0.88
와이엠씨(주),155650,2019/12,1.1,1.96,2.49,32.04,1.61,1.79,16.08,25.21,5.09,0.98
와이엠씨(주),155650,2020/12,1.25,1.77,4.28,21.61,2.03,2.4,13.16,20.45,4.5,1.38
와이엠씨(주),155650,2021/12,1.62,2.03,7.9,22.39,2.85,3.47,15.83,25.76,5.15,2.1
와이엠씨(주),155650,2022/12,1.94,2.38,10.38,27.69,3.46,4.39,16.33,28.08,6.1,2.61
와이엠티(주),251370,2012/12,,,,,,,,,,
와이엠티(주),251370,2013/12,0.55,1.73,0.8,20.84,1.71,1.94,14.35,2.53,1.07,0.89
와이엠티(주),251370,2014/12,0.49,1.55,0.72,19.37,1.39,1.63,9.37,2.3,1.03,0.7
와이엠티(주),251370,2015/12,0.62,1.81,0.95,31.31,1.54,1.82,10.11,2.84,1.51,0.79
와이엠티(주),251370,2016/12,0.55,1.19,1.03,29.7,1.38,1.61,9.42,2.51,1.4,0.79
와이엠티(주),251370,2017/12,0.66,1.17,1.5,22.46,1.51,1.71,13.1,2.79,1.67,0.97
와이엠티(주),251370,2018/12,0.54,0.98,1.22,17.29,1.28,1.43,12.39,2.36,1.32,0.84
와이엠티(주),251370,2019/12,0.61,1.21,1.25,27.28,1.36,1.51,13.24,2.62,1.62,0.87
와이엠티(주),251370,2020/12,0.53,1.1,1.04,31.22,1.09,1.22,10.75,2.04,1.44,0.71
와이엠티(주),251370,2021/12,0.52,1.13,0.95,36.1,1.11,1.23,11.02,2.17,1.34,0.63
와이엠티(주),251370,2022/12,0.45,1,0.82,39.79,1.06,1.19,9.97,2.39,1.1,0.53
와토스코리아(주),079000,2011/12,0.34,0.38,3.6,25.74,0.46,0.48,12.72,3.2,2.32,0.43
와토스코리아(주),079000,2012/12,0.32,0.35,3.91,23.98,0.46,0.47,12.38,3.43,2.14,0.43
와토스코리아(주),079000,2013/12,0.33,0.35,5.49,28.35,0.6,0.64,9.27,3.33,1.8,0.56
와토스코리아(주),079000,2014/12,0.31,0.33,5.77,51.25,0.59,0.64,7.06,3.45,1.67,0.55
와토스코리아(주),079000,2015/12,0.29,0.3,6.61,106.9,0.45,0.48,6.8,3.91,1.8,0.43
와토스코리아(주),079000,2016/12,0.25,0.26,6.77,87.32,0.36,0.39,6.03,3.82,1.63,0.35
와토스코리아(주),079000,2017/12,0.29,0.3,7.55,78,0.42,0.44,8.15,4.34,1.88,0.4
와토스코리아(주),079000,2018/12,0.28,0.29,6.86,68.79,0.4,0.42,8.14,4.74,1.82,0.38
와토스코리아(주),079000,2019/12,0.24,0.25,5.83,57.18,0.34,0.35,6.27,4.67,1.31,0.33
와토스코리아(주),079000,2020/12,0.24,0.25,5.77,60.38,0.33,0.35,6.58,4.84,1.18,0.32
와토스코리아(주),079000,2021/12,0.26,0.27,5.16,54.25,0.35,0.37,6.41,5.82,1.4,0.34
와토스코리아(주),079000,2022/12,0.24,0.26,4.13,68.59,0.32,0.34,5.36,6.01,1.57,0.3
완리인터내셔널홀딩스,900180,2011/12,,,,,,,,,,
완리인터내셔널홀딩스,900180,2012/12,,,,,,,,,,
완리인터내셔널홀딩스,900180,2013/12,,,,,,,,,,
완리인터내셔널홀딩스,900180,2014/12,,,,,,,,,,
완리인터내셔널홀딩스,900180,2015/12,,,,,,,,,,
완리인터내셔널홀딩스,900180,2016/12,,,,,,,,,,
완리인터내셔널홀딩스,900180,2017/12,,,,,,,,,,
우경(주),025920,2011/12,0.72,2.94,0.96,10.45,1.43,1.78,7.28,3.71,1.79,0.63
우경(주),025920,2012/12,0.93,6.67,1.08,12.21,1.61,1.84,13.26,4.88,2.76,0.73
우리바이오(주),082850,2011/12,0.78,1.02,3.36,4.89,1.74,1.83,35.19,3.88,5.5,1.17
우리바이오(주),082850,2012/12,0.2,0.23,1.53,1.91,0.48,0.5,13,1.45,1.28,0.36
우리바이오(주),082850,2013/12,0.04,0.04,0.3,6.93,0.13,0.13,7.42,2.15,0.14,0.1
우리바이오(주),082850,2014/12,0.15,0.22,0.55,8.1,0.75,0.8,12.61,4.06,0.42,0.48
우리바이오(주),082850,2015/12,0.31,0.49,0.85,6.77,1.42,1.51,23.83,3.66,0.81,0.82
우리바이오(주),082850,2016/12,0.29,0.47,0.73,5.49,1.05,1.12,17.44,2.79,0.75,0.54
우리바이오(주),082850,2017/12,0.38,0.56,1.21,8.33,1.41,1.51,22.39,4.15,1.02,0.72
우리바이오(주),082850,2018/12,0.23,0.3,1.05,4.59,0.97,1.02,18.73,2.75,0.59,0.55
우리바이오(주),082850,2019/12,0.39,0.48,2.04,10.45,2.6,2.95,21.94,5.65,0.85,1.31
우리바이오(주),082850,2020/12,0.27,0.34,1.27,10.31,0.85,0.91,12.8,4.05,0.89,0.56
우리바이오(주),082850,2021/12,0.31,0.4,1.36,6,0.58,0.61,12.73,3.49,2.18,0.43
우리바이오(주),082850,2022/12,0.26,0.33,1.34,4.53,0.52,0.54,10.96,2.74,1.69,0.39
우리산업(주),215360,2015/12,,,,,,,,,,
우리산업(주),215360,2016/12,1.37,3.88,2.12,6.23,2.09,4.05,4.32,5.23,4.66,1.11
우리산업(주),215360,2017/12,1.32,3.3,2.19,6.26,2.06,3.75,4.57,5.3,4.65,1.11
우리산업(주),215360,2018/12,1.33,3,2.38,6.75,2.09,3.4,5.42,5.02,4.98,1.15
우리산업(주),215360,2019/12,1.25,2.73,2.32,6.57,1.93,2.92,5.64,4.32,4.82,1.08
우리산업(주),215360,2020/12,1.14,2.39,2.18,6.59,1.75,2.58,5.48,3.87,4.54,1
우리산업(주),215360,2021/12,1.12,2.32,2.18,7.29,1.75,2.55,5.61,4.09,4.56,1.03
우리산업(주),215360,2022/12,1.49,3.53,2.57,7.83,2.45,3.4,8.81,4.88,5.48,1.33
우리산업홀딩스(주),072470,2011/12,1.25,4.12,1.8,6.43,1.96,3.88,3.96,6.17,4.73,0.99
우리산업홀딩스(주),072470,2012/12,1.31,4.23,1.89,6.65,1.99,4,3.96,5.51,5.22,1.03
우리산업홀딩스(주),072470,2013/12,1.41,4.17,2.14,6.88,2.09,4.07,4.32,5.41,5.99,1.14
우리산업홀딩스(주),072470,2014/12,1.34,3.84,2.07,7.01,1.99,3.51,4.61,5.43,5.6,1.1
우리산업홀딩스(주),072470,2015/12,0.01,0.02,0.03,0.11,0.03,0.04,0.07,0.08,0.07,0.01
우리산업홀딩스(주),072470,2016/12,0.01,0.02,0.21,0,0.13,0.13,0,3.48,1.16,0.1
우리산업홀딩스(주),072470,2017/12,0.01,0.01,0.24,0,0.17,0.17,0,6.32,0.67,0.13
우리산업홀딩스(주),072470,2018/12,0.02,0.03,0.4,0,0.43,0.43,0,10.62,0.99,0.42
우리산업홀딩스(주),072470,2019/12,0.03,0.03,0.68,0,0.76,0.76,0,10.49,0.75,0.72
